gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,AvgMonthlyCharge,ChargePerService,TenureGroup_Loyal,TenureGroup_Mature,TenureGroup_New
0,0,1,0,32,1,0,0,0,0,0,0,0,0,19.4,641.15,0,False,True,False,False,False,False,False,19.42878787878788,6.466666666666666,False,True,False
1,1,1,0,49,1,0,0,1,0,0,0,0,0,49.8,2398.4,0,False,False,False,True,False,False,True,47.968,9.959999999999999,True,False,False
0,0,1,1,37,1,1,0,0,0,0,0,0,1,24.1,861.85,0,False,True,False,True,False,False,False,22.68026315789474,4.016666666666667,False,True,False
0,0,0,0,10,1,0,0,0,1,1,0,0,0,54.25,583.0,0,False,False,False,False,False,True,False,53.0,13.5625,False,False,True
1,0,1,0,67,1,1,1,1,1,0,1,1,0,109.9,7332.4,0,True,False,True,False,True,False,False,107.82941176470588,10.99,True,False,False
1,0,0,0,7,0,0,0,0,1,1,0,0,1,35.5,249.55,0,False,False,True,False,True,False,False,31.19375,7.1,False,False,True
0,0,0,0,51,1,0,0,0,0,0,1,1,0,87.55,4475.9,0,True,False,True,False,True,False,False,86.07499999999999,21.8875,True,False,False
0,0,0,0,9,1,0,0,0,0,0,0,0,0,45.15,416.45,1,False,False,False,False,False,True,False,41.644999999999996,22.575,False,False,True
0,0,0,0,9,1,0,0,0,0,0,1,1,1,88.4,788.6,0,True,False,False,False,False,False,True,78.86,17.68,False,False,True
1,0,0,0,4,1,0,0,0,0,1,0,0,1,50.8,202.3,0,False,False,False,False,False,False,True,40.46,10.16,False,False,True
1,0,1,0,71,1,1,1,1,1,0,1,0,1,99.0,6994.6,0,True,False,False,True,False,True,False,97.14722222222223,9.9,True,False,False
0,0,1,1,50,1,1,0,0,0,0,1,0,1,84.4,4116.15,1,True,False,False,False,False,False,False,80.70882352941176,12.057142857142859,True,False,False
0,1,1,1,24,1,0,0,0,1,0,1,1,1,96.55,2263.45,0,True,False,False,True,False,True,False,90.538,12.06875,False,False,False
1,0,1,0,22,1,0,1,0,0,0,1,0,1,59.75,1374.35,0,False,False,True,False,False,False,False,59.75434782608695,8.535714285714286,False,False,False
1,0,0,0,44,1,1,1,1,1,0,1,1,1,111.5,4915.15,0,True,False,False,False,False,True,False,109.22555555555554,11.15,False,True,False
0,0,1,1,33,1,1,0,0,0,0,0,0,0,24.25,838.5,0,False,True,False,False,False,False,False,24.66176470588235,4.85,False,True,False
0,0,0,0,1,1,1,0,0,0,0,0,0,1,75.1,75.1,1,True,False,False,False,False,True,False,37.55,18.775,False,False,True
0,0,1,0,54,1,1,0,0,0,0,1,1,1,70.15,3715.65,1,False,False,True,False,True,False,False,67.55727272727273,10.021428571428572,True,False,False
1,0,0,0,42,1,1,0,1,0,0,1,1,1,101.75,4273.45,1,True,False,False,False,False,True,False,99.38255813953488,12.71875,False,True,False
0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.8,45.8,1,False,False,False,False,False,True,False,22.9,22.9,False,False,True
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.5,20.5,0,False,True,False,False,False,False,True,10.25,10.25,False,False,True
1,0,0,0,30,1,0,1,1,0,1,1,0,0,70.4,2044.75,0,False,False,True,False,False,True,False,65.95967741935483,10.057142857142859,False,True,False
0,0,0,0,1,0,0,0,0,0,1,0,0,0,30.55,30.55,0,False,False,False,False,False,False,True,15.275,15.275,False,False,True
1,0,1,1,16,1,1,1,1,0,1,1,1,0,84.9,1398.25,0,False,False,False,False,False,True,False,82.25,7.718181818181819,False,False,False
1,0,0,0,1,1,0,0,0,0,0,0,0,1,20.1,20.1,1,False,True,False,False,False,False,True,10.05,5.025,False,False,True
1,0,1,0,9,0,0,0,0,0,1,1,0,0,40.65,328.95,1,False,False,False,False,False,False,True,32.894999999999996,8.129999999999999,False,False,True
1,1,1,0,46,1,1,0,0,1,0,1,1,1,101.0,4680.05,1,True,False,False,False,False,True,False,99.57553191489362,11.222222222222221,False,True,False
1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.1,69.1,1,True,False,False,False,False,True,False,34.55,17.275,False,False,True
1,0,1,0,71,1,0,1,0,0,1,0,0,0,54.5,3778.2,0,False,False,False,True,False,False,False,52.474999999999994,9.083333333333334,True,False,False
1,0,0,0,43,1,1,0,0,0,0,0,0,1,75.35,3161.4,0,True,False,False,False,True,False,False,71.85000000000001,15.069999999999999,False,True,False
1,0,1,0,50,0,0,1,0,0,1,1,0,1,44.45,2188.45,0,False,False,True,False,False,False,False,42.910784313725486,6.3500000000000005,True,False,False
0,0,0,0,13,1,1,0,0,0,0,0,0,1,75.0,999.45,1,True,False,False,False,False,False,True,71.38928571428572,18.75,False,False,False
1,0,1,1,19,1,0,0,1,0,1,1,1,0,100.0,1888.65,1,True,False,True,False,False,False,False,94.4325,11.11111111111111,False,False,False
0,0,0,0,41,1,1,0,0,1,0,1,1,0,98.05,3990.6,0,True,False,False,False,False,False,False,95.0142857142857,16.341666666666665,False,True,False
0,1,0,0,1,1,0,0,0,0,0,0,0,1,71.15,71.15,1,True,False,False,False,False,True,False,35.575,23.71666666666667,False,False,True
0,0,0,0,24,0,0,0,1,1,0,1,1,1,54.15,1240.25,1,False,False,False,False,True,False,False,49.61,9.025,False,False,False
0,0,1,0,40,1,1,0,1,0,0,1,0,0,63.9,2635.0,0,False,False,True,False,False,False,False,64.26829268292683,10.65,False,True,False
0,0,1,1,3,1,1,0,1,1,0,1,0,1,69.15,235.0,0,False,False,False,False,False,False,False,58.75,7.683333333333334,False,False,True
0,0,0,0,37,1,1,1,0,0,0,1,0,0,64.65,2347.85,0,False,False,True,False,False,False,False,61.78552631578947,12.930000000000001,False,True,False
0,0,1,1,67,1,1,1,0,1,1,1,1,1,108.75,7156.2,1,True,False,False,True,True,False,False,105.23823529411764,9.886363636363637,True,False,False
0,0,1,1,32,1,1,0,1,0,0,1,1,1,98.85,3089.6,0,True,False,False,False,False,True,False,93.62424242424242,10.983333333333333,False,True,False
0,0,1,0,6,1,0,0,0,0,1,0,0,1,49.15,270.8,1,False,False,False,False,False,True,False,38.68571428571429,9.83,False,False,True
0,0,1,1,32,1,1,1,0,0,0,1,0,0,89.6,2901.8,0,True,False,False,False,False,True,False,87.93333333333334,12.799999999999999,False,True,False
0,0,0,0,59,1,1,0,1,1,0,0,0,1,83.25,4949.1,0,True,False,False,False,False,True,False,82.485,13.875,True,False,False
0,0,1,0,30,1,0,0,1,1,1,0,1,0,70.25,2198.9,0,False,False,True,False,False,False,False,70.93225806451613,10.035714285714286,False,True,False
1,0,0,1,20,1,0,0,0,0,0,0,0,1,19.4,374.5,1,False,True,False,False,False,True,False,17.833333333333332,3.88,False,False,False
0,0,1,1,27,1,1,0,0,0,0,0,0,0,24.5,761.95,0,False,True,False,True,False,True,False,27.212500000000002,4.9,False,True,False
0,1,0,0,20,1,1,1,0,0,0,0,0,1,79.15,1520.9,1,True,False,False,False,False,True,False,72.42380952380952,15.830000000000002,False,False,False
1,0,0,1,9,1,0,0,0,0,0,0,0,0,20.1,190.25,0,False,True,True,False,False,False,True,19.025,5.025,False,False,True
0,0,1,1,68,1,1,1,1,1,0,1,0,1,73.0,5163.0,0,False,False,True,False,True,False,False,74.82608695652173,7.3,True,False,False
0,0,1,1,69,1,1,1,0,0,1,0,0,0,61.4,4059.85,0,False,False,False,True,True,False,False,57.99785714285714,8.77142857142857,True,False,False
1,0,0,0,26,1,1,0,0,1,1,0,0,1,84.3,2281.6,0,True,False,False,False,False,False,True,84.5037037037037,12.042857142857143,False,True,False
1,0,1,1,69,1,0,0,0,0,0,0,0,0,19.9,1356.7,0,False,True,False,True,False,False,False,19.38142857142857,3.9799999999999995,True,False,False
1,0,0,0,11,1,0,0,0,0,0,0,0,0,20.4,231.45,0,False,True,False,True,False,False,True,19.287499999999998,6.8,False,False,True
1,0,0,0,1,1,1,0,0,0,0,0,0,0,50.75,50.75,0,False,False,False,False,False,False,True,25.375,12.6875,False,False,True
1,0,1,1,10,1,0,0,0,0,0,0,0,0,20.45,242.4,0,False,True,True,False,False,False,True,22.036363636363635,4.09,False,False,True
0,0,1,1,55,1,1,1,1,0,1,0,1,1,75.75,4264.25,0,False,False,True,False,False,False,False,76.14732142857143,7.575,True,False,False
1,0,0,0,44,1,0,1,0,0,1,1,0,0,65.4,2774.55,0,False,False,True,False,False,True,False,61.65666666666667,10.9,False,True,False
1,1,1,0,46,1,0,0,0,0,0,0,1,1,80.4,3605.2,1,True,False,False,False,False,True,False,76.7063829787234,13.4,False,True,False
1,0,1,1,69,1,0,1,1,1,0,0,0,1,59.75,4069.9,0,False,False,False,True,False,False,False,58.14142857142857,6.638888888888889,True,False,False
1,1,0,0,11,1,0,0,0,0,0,0,1,1,78.5,874.2,0,True,False,False,False,False,True,False,72.85000000000001,15.7,False,False,True
0,0,1,0,11,1,1,0,1,0,0,1,1,1,102.0,1145.35,1,True,False,False,False,False,True,False,95.44583333333333,12.75,False,False,True
1,0,0,0,29,1,0,0,0,1,0,0,0,0,48.95,1323.7,0,False,False,False,False,False,False,False,44.123333333333335,12.2375,False,True,False
0,0,1,0,57,1,1,1,0,0,0,1,1,1,99.65,5497.05,0,True,False,False,False,False,True,False,94.77672413793104,12.45625,True,False,False
1,0,0,0,28,1,0,0,0,0,0,0,0,0,18.25,534.7,0,False,True,True,False,True,False,False,18.43793103448276,6.083333333333333,False,True,False
0,0,0,0,42,1,0,1,0,1,0,0,0,0,54.55,2455.05,0,False,False,False,False,True,False,False,57.09418604651163,13.6375,False,True,False
0,0,0,0,2,1,0,0,0,0,0,0,0,0,20.65,38.7,1,False,True,False,False,False,False,True,12.9,10.325,False,False,True
1,0,0,1,23,0,0,1,1,0,1,0,0,0,40.65,947.4,0,False,False,True,False,False,False,False,39.475,6.7749999999999995,False,False,False
0,0,1,1,18,1,0,0,0,0,0,0,0,0,20.45,357.0,0,False,True,False,False,False,False,True,18.789473684210527,5.1125,False,False,False
1,0,1,1,62,1,1,0,0,0,0,0,0,0,24.8,1476.25,0,False,True,True,False,False,False,False,23.432539682539684,4.133333333333334,True,False,False
0,0,0,0,1,1,0,0,0,0,0,0,0,1,70.8,70.8,1,True,False,False,False,False,False,True,35.4,23.599999999999998,False,False,True
1,0,0,0,16,1,1,0,0,0,1,0,1,1,89.05,1448.6,1,True,False,False,False,True,False,False,85.21176470588235,12.721428571428572,False,False,False
0,0,0,0,3,1,1,0,0,0,0,1,1,1,96.6,291.9,1,True,False,False,False,False,True,False,72.975,16.099999999999998,False,False,True
1,0,0,0,67,1,1,1,1,1,1,1,1,1,88.8,5903.15,0,False,False,True,False,False,False,False,86.81102941176471,8.072727272727272,True,False,False
1,0,0,0,62,1,0,0,0,0,0,0,0,1,20.05,1201.65,0,False,True,False,True,True,False,False,19.073809523809526,5.0125,True,False,False
0,0,1,0,57,1,1,0,1,1,0,1,1,1,104.5,5921.35,1,True,False,False,False,True,False,False,102.09224137931035,11.61111111111111,True,False,False
1,0,0,0,2,1,0,0,0,0,0,0,0,1,69.8,146.65,0,True,False,False,False,False,True,False,48.88333333333333,17.45,False,False,True
0,0,1,1,23,1,1,1,0,1,1,1,0,1,77.15,1759.4,0,False,False,False,True,False,False,False,73.30833333333334,7.715000000000001,False,False,False
0,0,0,1,25,0,0,1,0,0,1,0,0,0,35.05,844.45,0,False,False,False,True,False,False,False,32.478846153846156,8.7625,False,True,False
0,1,0,0,72,1,1,0,1,1,1,1,1,1,108.1,7774.05,0,True,False,False,True,False,False,False,106.49383561643836,12.011111111111111,True,False,False
0,0,1,0,2,1,1,0,0,0,0,1,0,1,84.05,134.05,0,True,False,False,False,False,True,False,44.68333333333334,14.008333333333333,False,False,True
0,0,0,0,8,1,0,0,0,0,0,0,0,1,20.2,140.95,0,False,True,True,False,False,False,False,15.66111111111111,6.733333333333333,False,False,True
0,0,0,0,5,1,1,0,0,0,0,0,0,1,50.6,249.95,1,False,False,False,False,False,False,True,41.65833333333333,12.65,False,False,True
1,0,0,0,35,0,0,0,0,1,0,1,1,0,49.2,1701.65,0,False,False,False,False,False,True,False,47.268055555555556,9.84,False,True,False
1,0,0,0,24,1,1,0,0,0,0,0,0,0,24.6,592.65,0,False,True,True,False,False,True,False,23.706,6.15,False,False,False
0,0,1,1,2,1,0,0,0,0,0,0,0,1,71.65,135.75,0,True,False,False,False,False,True,False,45.25,14.330000000000002,False,False,True
1,0,1,1,72,1,1,1,1,1,1,0,1,1,104.9,7732.65,0,True,False,False,True,True,False,False,105.92671232876712,8.741666666666667,True,False,False
0,0,0,0,41,1,1,1,1,1,1,1,0,1,106.5,4282.4,0,True,False,False,False,False,True,False,101.96190476190475,11.833333333333334,False,True,False
1,0,0,1,4,1,0,1,0,0,0,0,0,0,49.35,219.65,1,False,False,False,False,False,True,False,43.93,9.870000000000001,False,False,True
1,0,0,0,26,1,0,0,1,0,0,0,0,0,75.5,2018.1,0,True,False,True,False,False,False,False,74.74444444444444,18.875,False,True,False
1,0,0,0,7,1,0,0,1,0,0,1,1,1,94.25,669.0,1,True,False,False,False,False,True,False,83.625,13.464285714285714,False,False,True
0,0,1,0,1,1,0,0,0,0,0,0,0,1,68.95,68.95,1,True,False,False,False,False,True,False,34.475,17.2375,False,False,True
0,0,1,1,4,1,1,0,1,0,1,0,0,1,58.5,224.85,0,False,False,False,False,False,False,True,44.97,7.3125,False,False,True
1,0,0,0,48,1,0,0,1,1,1,1,1,0,78.9,3771.5,0,False,False,False,True,True,False,False,76.96938775510205,9.8625,False,True,False
1,1,0,0,2,1,1,0,0,0,0,1,1,1,93.85,196.75,1,True,False,False,False,False,True,False,65.58333333333333,13.407142857142857,False,False,True
0,1,1,0,12,1,0,1,0,1,1,1,1,1,79.2,943.85,0,False,False,True,False,False,True,False,72.60384615384615,8.8,False,False,True
1,0,1,0,60,1,1,1,0,1,1,1,1,1,109.45,6572.85,0,True,False,False,False,False,False,False,107.7516393442623,9.950000000000001,True,False,False
1,0,0,0,55,1,0,1,0,1,1,0,0,1,59.2,3175.85,0,False,False,False,True,False,True,False,56.71160714285714,8.457142857142857,True,False,False
1,0,0,0,1,0,0,0,0,0,1,0,0,0,29.15,29.15,0,False,False,False,False,False,False,True,14.575,9.716666666666667,False,False,True
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.05,20.05,0,False,True,False,False,False,False,True,10.025,6.683333333333334,False,False,True
1,0,0,0,4,1,1,0,0,0,0,0,0,1,76.05,318.9,1,True,False,False,False,False,True,False,63.779999999999994,15.209999999999999,False,False,True
1,0,0,0,1,0,0,0,0,0,0,0,0,1,24.45,24.45,1,False,False,False,False,False,False,True,12.225,8.15,False,False,True
0,0,0,0,42,1,0,0,0,1,1,0,1,0,66.5,2762.75,0,False,False,False,True,True,False,False,64.25,13.3,False,True,False
0,0,0,0,1,1,0,1,0,0,0,0,0,0,49.55,49.55,0,False,False,False,False,False,False,False,24.775,16.516666666666666,False,False,True
1,0,0,0,7,1,1,0,0,1,0,1,0,1,89.35,631.85,1,True,False,False,False,True,False,False,78.98125,12.764285714285714,False,False,True
1,0,0,0,3,1,0,0,0,1,0,0,0,1,73.6,232.5,0,True,False,False,False,True,False,False,58.125,14.719999999999999,False,False,True
0,0,1,0,72,1,1,1,1,1,0,1,1,1,82.65,5919.35,0,False,False,False,True,True,False,False,81.08698630136986,8.265,True,False,False
1,0,0,0,15,1,1,0,0,0,0,0,0,1,49.0,749.25,0,False,False,False,False,False,True,False,46.828125,9.8,False,False,False
1,0,1,0,4,1,0,0,0,0,0,1,0,1,80.35,307.4,1,True,False,False,False,False,True,False,61.48,13.391666666666666,False,False,True
0,0,0,0,11,1,1,0,0,0,0,0,0,0,25.2,245.15,0,False,True,True,False,False,True,False,20.429166666666667,8.4,False,False,True
0,0,0,0,5,1,1,0,0,0,0,0,0,0,25.45,134.75,0,False,True,False,False,False,False,True,22.458333333333332,8.483333333333333,False,False,True
0,1,0,0,1,1,0,1,0,1,0,0,0,1,55.8,55.8,1,False,False,False,False,False,True,False,27.9,11.16,False,False,True
1,0,1,0,72,1,1,1,0,1,1,1,1,1,110.9,8240.85,0,True,False,False,True,True,False,False,112.88835616438357,10.081818181818182,True,False,False
0,0,1,0,55,1,1,0,1,0,0,0,0,1,77.75,4266.4,0,True,False,False,False,True,False,False,76.18571428571428,12.958333333333334,True,False,False
0,0,1,1,40,1,1,0,0,0,0,0,0,1,26.2,1077.5,0,False,True,False,False,False,True,False,26.28048780487805,4.366666666666666,False,True,False
0,0,1,0,57,1,0,0,0,0,0,0,0,0,19.9,1115.6,0,False,True,False,True,False,False,False,19.23448275862069,6.633333333333333,True,False,False
1,0,0,0,1,1,0,0,0,0,0,1,0,1,79.05,79.05,1,True,False,False,False,False,True,False,39.525,15.809999999999999,False,False,True
1,0,1,0,1,1,0,1,0,0,0,1,1,1,95.0,95.0,1,True,False,False,False,False,True,False,47.5,11.875,False,False,True
0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.2,25.2,1,False,False,False,False,False,False,True,12.6,25.2,False,False,True
1,1,1,1,52,1,1,0,1,1,0,1,1,1,80.85,4079.55,0,False,False,True,False,False,True,False,76.97264150943397,7.35,True,False,False
1,1,0,0,41,1,1,0,0,1,0,1,1,1,98.4,4187.75,1,True,False,False,False,False,True,False,99.70833333333333,12.3,False,True,False
1,0,1,0,43,1,0,0,0,0,0,1,0,1,56.35,2391.15,0,False,False,True,False,False,False,True,54.34431818181818,9.391666666666667,False,True,False
0,0,1,1,47,1,0,0,0,0,0,0,0,0,19.3,890.5,0,False,True,False,True,False,False,False,18.552083333333332,4.825,False,True,False
1,0,0,0,3,1,1,0,0,0,0,0,0,0,50.4,137.25,0,False,False,False,False,False,False,False,34.3125,12.6,False,False,True
1,1,1,1,66,1,1,1,1,1,1,1,0,0,79.4,5154.6,1,False,False,False,True,True,False,False,76.93432835820896,7.218181818181819,True,False,False
1,0,1,1,55,1,0,0,0,1,1,0,0,1,55.25,3119.9,0,False,False,False,True,True,False,False,55.7125,6.90625,True,False,False
1,0,0,0,29,1,0,0,0,0,0,0,0,0,19.1,529.5,0,False,True,True,False,False,False,True,17.65,6.366666666666667,False,True,False
0,0,0,1,12,1,1,0,0,0,0,1,0,1,84.05,966.55,0,True,False,False,False,False,True,False,74.35,14.008333333333333,False,False,True
0,0,1,0,66,1,1,0,1,1,0,1,1,1,105.2,6936.85,0,True,False,False,False,False,True,False,103.53507462686568,11.68888888888889,True,False,False
1,1,0,0,35,1,1,0,0,1,0,1,1,1,101.4,3496.3,1,True,False,False,False,False,True,False,97.11944444444445,12.675,False,True,False
1,1,1,0,10,1,1,0,0,1,0,0,1,1,89.8,914.3,1,True,False,False,False,False,True,False,83.11818181818181,11.225,False,False,True
1,0,1,1,27,1,1,0,0,0,0,0,0,1,75.75,1929.0,0,True,False,False,False,False,False,False,68.89285714285714,10.821428571428571,False,True,False
0,0,0,0,58,1,0,0,0,0,1,1,1,1,95.3,5817.7,0,True,False,False,False,False,True,False,98.60508474576271,15.883333333333333,True,False,False
1,0,1,0,54,1,0,1,1,1,1,1,1,0,109.75,6110.2,1,True,False,False,True,False,False,False,111.09454545454545,10.975,True,False,False
1,0,0,0,9,1,0,0,0,0,0,0,0,0,19.85,178.8,0,False,True,False,False,False,False,True,17.880000000000003,6.616666666666667,False,False,True
1,0,0,0,2,1,0,0,0,0,0,0,0,0,19.3,28.3,1,False,True,True,False,True,False,False,9.433333333333334,6.433333333333334,False,False,True
1,0,0,0,6,1,0,0,0,0,0,0,0,1,69.1,435.0,0,True,False,False,False,False,True,False,62.142857142857146,17.275,False,False,True
0,1,0,0,26,1,0,0,0,0,0,1,1,1,91.25,2351.8,1,True,False,False,False,False,True,False,87.10370370370372,18.25,False,True,False
0,0,0,0,9,1,0,0,0,0,0,0,0,0,20.25,186.15,0,False,True,False,False,False,False,True,18.615000000000002,10.125,False,False,True
1,0,1,0,8,1,0,0,1,1,0,0,0,1,54.75,445.85,0,False,False,False,False,False,False,True,49.53888888888889,7.821428571428571,False,False,True
1,0,0,0,12,1,0,0,0,0,0,1,0,1,81.45,912.0,0,True,False,False,False,False,True,False,70.15384615384616,16.29,False,False,True
0,0,0,0,15,1,1,0,0,0,0,0,0,1,49.1,679.55,1,False,False,False,False,False,True,False,42.471875,12.275,False,False,False
1,0,1,0,43,1,1,1,0,1,0,1,1,1,80.2,3581.6,0,False,False,True,False,False,True,False,81.39999999999999,8.02,False,True,False
1,0,0,0,42,1,1,0,0,0,1,1,1,1,100.3,4222.95,0,True,False,False,False,False,True,False,98.20813953488371,12.5375,False,True,False
0,0,0,0,31,1,1,1,0,1,1,0,0,0,65.25,1994.3,1,False,False,False,False,True,False,False,62.321875,10.875,False,True,False
0,0,0,1,66,1,1,1,0,1,1,0,0,1,90.95,5930.05,0,True,False,False,True,True,False,False,88.50820895522388,11.36875,True,False,False
0,1,0,0,18,1,1,0,1,0,1,0,0,1,85.45,1505.85,1,True,False,False,False,False,True,False,79.25526315789473,14.241666666666667,False,False,False
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.0,20.0,0,False,True,False,False,False,False,True,10.0,6.666666666666667,False,False,True
1,0,1,0,61,1,1,0,1,0,1,1,0,1,94.1,5638.3,1,True,False,False,True,False,True,False,90.94032258064516,10.455555555555556,True,False,False
1,0,0,0,10,1,1,0,1,0,0,0,0,0,79.85,797.25,0,True,False,False,False,False,True,False,72.47727272727273,15.969999999999999,False,False,True
1,1,0,0,1,1,0,0,0,0,0,0,0,1,71.65,71.65,1,True,False,False,False,False,True,False,35.825,17.9125,False,False,True
0,1,0,0,18,1,0,0,1,0,0,0,0,1,73.55,1359.45,0,True,False,False,False,False,True,False,71.55,18.3875,False,False,False
1,0,1,0,24,1,1,0,1,1,0,1,1,1,104.65,2542.45,1,True,False,False,False,False,True,False,101.698,10.465,False,False,False
0,0,1,1,3,1,0,0,0,0,0,0,0,0,19.3,54.7,0,False,True,False,False,False,False,True,13.675,4.825,False,False,True
1,0,0,0,50,1,0,0,0,0,0,0,0,0,20.15,989.05,0,False,True,True,False,True,False,False,19.39313725490196,6.716666666666666,True,False,False
1,0,1,1,1,1,0,0,0,0,0,0,0,0,44.55,44.55,0,False,False,False,False,False,True,False,22.275,8.91,False,False,True
1,0,0,0,2,1,0,1,0,0,1,0,0,1,54.45,87.3,0,False,False,False,False,False,False,True,29.099999999999998,9.075000000000001,False,False,True
1,0,0,0,17,1,0,0,0,0,0,0,0,1,19.65,351.55,0,False,True,True,False,False,False,False,19.530555555555555,4.9125,False,False,False
1,0,1,1,69,1,1,0,1,1,0,1,1,1,105.0,7297.75,0,True,False,False,True,False,True,False,104.25357142857143,9.545454545454545,True,False,False
1,0,1,0,72,1,1,1,1,1,1,1,1,1,88.7,6301.7,0,False,False,False,True,True,False,False,86.32465753424657,7.391666666666667,True,False,False
0,0,0,0,3,1,1,0,0,0,0,0,0,1,74.25,210.3,1,True,False,False,False,False,True,False,52.575,18.5625,False,False,True
1,1,1,1,50,1,1,1,1,1,0,0,1,1,75.15,3822.45,0,False,False,False,True,False,False,False,74.95,6.831818181818182,True,False,False
